gene_name	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
METTL13	ENSG00000010165.20	2106.06491393775	-0.937192863840828	0.383020911870952	-2.44684515856562	0.0144112736576971	0.113721090666775
DYRK4	ENSG00000010219.14	698.976860534793	0.590755127906071	0.495893134854478	1.19129523355759	0.233537704426669	0.560267920973208
ZNF207	ENSG00000010244.19	7757.16761624851	-0.218532217387091	0.402634419680455	-0.542755926233345	0.587297862407658	0.827047774819369
UQCRC1	ENSG00000010256.11	7338.61310794584	-1.0004448808091	0.401400340936612	-2.49238672412359	0.0126887797391809	0.105578479338611
STARD3NL	ENSG00000010270.14	2586.00841111396	0.355149254090239	0.420299537740811	0.844990827254373	0.398115960488554	0.70680693479091
CD9	ENSG00000010278.15	2748.39794628202	-0.640557924370684	0.571905611015708	-1.12004133555019	0.26269614783238	0.589873640453691
NCAPD2	ENSG00000010292.13	5604.37728464196	-2.37538645053114	0.439521298497868	-5.40448542232057	6.49947089402162e-08	4.41145905576041e-06
IFFO1	ENSG00000010295.20	828.025477462808	1.59333979771038	0.874905265291474	1.8211569422657	0.0685830035502017	0.291424634284626
GIPR	ENSG00000010310.9	122.217399995583	1.74649499408536	0.730171515995309	2.3918969116519	0.0167615495444652	0.124516506841388
PHF7	ENSG00000010318.22	142.996309043668	0.365108348191223	0.53657884121507	0.680437468172327	0.496227503471024	0.774020415135748
SEMA3G	ENSG00000010319.7	141.581662979434	-0.628167932158797	0.673325401004193	-0.932933662122283	0.350854220734489	0.669232792856235
NISCH	ENSG00000010322.16	3282.21659694258	0.315481295984184	0.372186079482172	0.847643996849959	0.396636264013623	0.706242515435165
FUZ	ENSG00000010361.14	647.017059417578	-0.363270308592725	0.462734308548414	-0.785051598469746	0.43242331642536	0.730905591617381
IDS	ENSG00000010404.18	5777.84470982914	0.71626600792961	0.522348132208859	1.37124259428426	0.170299344242102	0.481411223303871
PRSS3	ENSG00000010438.17	14.9667427753618	1.78947038694332	1.66910194095756	1.07211569469311	0.283668070310312	0.610559643756393
ZNF200	ENSG00000010539.12	417.925663211169	-0.58817125974308	0.46850410754187	-1.2554239125652	0.209324913159414	0.532069557974406
CD4	ENSG00000010610.10	49.5574226871216	-0.178743318602739	0.946515871407416	-0.188843445738483	0.850215519643401	0.94933391322711
LRRC23	ENSG00000010626.15	622.86796198527	1.00044526959012	0.593964466168166	1.68435205567815	0.0921136506575928	0.345753018767852
HFE	ENSG00000010704.19	436.635133532295	-1.42185891715505	0.581493693469757	-2.44518372791088	0.0144778367492198	0.113967464304888
SCMH1	ENSG00000010803.17	1601.43497794383	0.131991173721606	0.382557528098265	0.345023072419326	0.730077025283707	0.899311835446876
FYN	ENSG00000010810.18	1636.36927139385	0.677159579505124	0.409956025963313	1.651785890728	0.0985782059427989	0.359842636619982
HIVEP2	ENSG00000010818.11	508.810450883573	0.164395129998043	0.628221113176341	0.261683548276254	0.793565425246014	0.925592813746462
ELOA	ENSG00000011007.13	2765.71655445378	-0.935971261516828	0.363709357165321	-2.57340440403184	0.010070346246026	0.0897134287874515
LYPLA2	ENSG00000011009.11	2940.82980693687	-0.475596927078854	0.458522620500788	-1.03723765374851	0.299625113771179	0.625871679757702
CLCN6	ENSG00000011021.23	1722.18477986842	1.06337424905936	0.386637286455727	2.75031479453838	0.00595380373998192	0.0625745740121977
MRC2	ENSG00000011028.14	8670.73262312226	0.0890289666793623	0.51789658747316	0.171904910811903	0.863512285792272	0.954584310466947
NME1-NME2	ENSG00000011052.21	275.107530232072	-0.776927293240125	0.548012159360878	-1.41771907788729	0.156272797908041	0.463564723867802
TSPAN9	ENSG00000011105.14	1017.6087928243	-0.119030500260698	0.410575799569807	-0.289911145238992	0.771884214959485	0.916891724829925
BTBD7	ENSG00000011114.15	1014.98015993031	-0.367992557506801	0.447357911904746	-0.822590922646196	0.410740662398778	0.716250246001174
APBA3	ENSG00000011132.12	753.567951605371	-0.174467552013144	0.458486460389824	-0.380529344017716	0.703552518515688	0.888110384277965
MKS1	ENSG00000011143.19	781.42840502391	-0.25280560544033	0.406317904956166	-0.622186722161808	0.533819095846132	0.798295351047293
ABHD5	ENSG00000011198.10	698.968339886902	-0.837014762939588	0.389977934207304	-2.14631313600079	0.0318480042717652	0.183683395133314
ANOS1	ENSG00000011201.12	1630.35703240848	0.0976077028284902	0.945231123916871	0.103263318736291	0.917753987350573	0.973918427562249
AKAP8L	ENSG00000011243.19	3070.03882351729	0.17200272251438	0.375381910352099	0.458207275766289	0.646803533175527	0.857941106033306
MBTD1	ENSG00000011258.16	870.899878572588	0.562907264628146	0.444224452092877	1.26716857204982	0.205095020726584	0.526209958015391
UTP18	ENSG00000011260.14	2691.10959402258	-0.235636991413869	0.378645744922282	-0.622315170773235	0.533734647552278	0.798295351047293
RNF216	ENSG00000011275.19	2976.25988199979	-0.159225399416745	0.421112419607753	-0.378106633770279	0.705351380474948	0.889285654382058
TTC19	ENSG00000011295.16	2148.5995081088	0.16102859129958	0.375275770592444	0.429094026095438	0.66785479954752	0.868810974991051
PTBP1	ENSG00000011304.22	15326.5756862001	-0.913379326876552	0.385328144103884	-2.3703934966928	0.0177691625082976	0.128803204858504
DPF1	ENSG00000011332.22	160.644695973912	-2.6862544121248	0.655290043049382	-4.09933653138441	4.1433619676569e-05	0.0014110691669501
SYT7	ENSG00000011347.10	93.2681205695376	1.31869969032541	0.594602089380598	2.21778516065947	0.0265694843958169	0.164180125422858
LARS2	ENSG00000011376.12	1385.93915545409	-1.2931054974088	0.390829985537457	-3.30861383532423	0.000937590603227262	0.0166366625135718
PIK3C2A	ENSG00000011405.14	1896.18703159918	0.289878239302339	0.60588056236848	0.478441226384884	0.632336196791049	0.850947846358156
PLAUR	ENSG00000011422.12	1331.77069392984	0.779222325673912	0.504871072476059	1.54340854161507	0.122731682529842	0.405802660751028
ANLN	ENSG00000011426.11	4204.86219269852	-4.97664813860994	0.562699309416467	-8.84424070783176	9.21527718875743e-19	1.96579077789186e-16
WIZ	ENSG00000011451.21	2947.83743661431	-0.214151625445668	0.370532482473169	-0.577956415632672	0.563293545207337	0.813771995204646
RABGAP1	ENSG00000011454.18	2178.10610333187	0.645661080662368	0.456400829891095	1.41467990059622	0.157162370103183	0.46398313179524
QPCTL	ENSG00000011478.13	944.432260366944	-0.375806102842626	0.503427999478539	-0.746494241941041	0.45536890862484	0.747083212445423
PPP5C	ENSG00000011485.15	4204.67905382718	-0.858425024660023	0.361164306260217	-2.37682686184811	0.017462282435227	0.127387383176485
CEP68	ENSG00000011523.15	968.571865537817	-0.113360313853978	0.402708670999079	-0.28149459402685	0.778331073869024	0.919551505519087
MAP4K3	ENSG00000011566.15	1149.25372882051	0.659332929122677	0.538790066351736	1.2237288144289	0.221054545975667	0.546847310625673
ZBTB32	ENSG00000011590.14	22.0102926950394	2.15030050243397	0.964901049944053	2.22851918604364	0.0258459133790418	0.161532797976162
LDAF1	ENSG00000011638.11	642.733286870698	1.79216358406851	0.418493392233914	4.28241787642562	1.8487337322021e-05	0.000725002408272871
GABRA3	ENSG00000011677.13	74.1104842382293	-1.00173101803839	0.756540573845224	-1.3240942424898	0.1854717474897	0.501673943641706
BRCA1	ENSG00000012048.25	1127.23050614488	-3.02067292664671	0.410625301158288	-7.35627570470213	1.89112221691264e-13	2.69929885843442e-11
ERCC1	ENSG00000012061.17	6888.71435042589	0.666536086750062	0.435447169734017	1.53069334945316	0.125845198214922	0.411199349743382
CD22	ENSG00000012124.17	521.311811058822	2.56059006580642	0.556050578823784	4.60495890719662	4.12547315676386e-06	0.000197737493627408
SEMA3B	ENSG00000012171.20	1610.29363062406	0.607282021398289	0.773626276425587	0.784981120605333	0.432464637885684	0.730905591617381
MBTPS2	ENSG00000012174.12	1541.8378436366	0.849965145826023	0.52598141743961	1.61596040780968	0.106102873575003	0.37585200398503
PRICKLE3	ENSG00000012211.13	736.838794765232	-0.0130873917461618	0.51118660201862	-0.0256019850568874	0.979574802743787	0.993073710162317
EXTL3	ENSG00000012232.10	3032.48732960462	-0.653927930531637	0.43076364579941	-1.51806666349032	0.128997594051144	0.416860031793035
NR1H4	ENSG00000012504.15	25.3362732322693	2.61279855203506	1.24634177305889	2.0963740512544	0.0360490224166937	0.198388543997907
ELOVL5	ENSG00000012660.14	5897.35186059854	-0.218207603401128	0.390991575246138	-0.558087736964054	0.576784474048891	0.821282198359648
KDM5D	ENSG00000012817.16	741.533604029598	0.631451395434238	0.527141391360971	1.19787860673198	0.230964279371068	0.557214479754833
CALCOCO1	ENSG00000012822.16	2068.7178224486	1.92106532536107	0.391485641044974	4.90711567411072	9.24255275141047e-07	5.0970577843858e-05
UBR7	ENSG00000012963.15	1519.14776502562	-1.25237653740592	0.415970248815267	-3.01073584222151	0.00260615469884783	0.0351080326259778
MAP4K5	ENSG00000012983.12	1621.66916537847	0.48797308324597	0.497717447608413	0.980421895175133	0.326877906241502	0.648296049549427
EHD3	ENSG00000013016.16	578.829563767344	0.0388727073774528	0.518630947269521	0.0749525410739741	0.940252472355154	0.979672280851149
PSMC4	ENSG00000013275.8	6723.1981545799	-1.22778105063222	0.438429307120442	-2.80040825440287	0.00510380131769717	0.0560378909384261
MAN2B2	ENSG00000013288.9	1494.39279784323	0.0594147023386042	0.433304013475719	0.13712012926447	0.890935841897791	0.964827384010614
SLC7A14	ENSG00000013293.6	45.7004123334141	0.624706027174384	0.872858636655272	0.71570126128122	0.474175831841394	0.760342082248897
CLDN11	ENSG00000013297.12	24.8374868185921	0.140167327204321	0.919661815091411	0.152411815848186	0.878862138252521	0.96034178597005
SLC25A39	ENSG00000013306.16	6793.50355526396	-1.046992974743	0.405210096783116	-2.58382745902649	0.0097710662381836	0.0879575342509194
MVP	ENSG00000013364.19	9598.53018740577	0.706075044498824	0.396486460735214	1.78083015291249	0.074940201907703	0.307065451561545
NUB1	ENSG00000013374.17	3097.22964225327	0.853845521722119	0.494292955097204	1.7274078315646	0.0840944451174391	0.327181489756601
PGM3	ENSG00000013375.17	1636.90683924243	-0.193063860124843	0.437274493242272	-0.441516400129645	0.658839191291081	0.864196531972432
RWDD2A	ENSG00000013392.8	242.234903733304	0.485279806167902	0.451235452146769	1.07544698418346	0.282174655974501	0.609670043371049
CLK1	ENSG00000013441.17	2118.7720499402	1.40190913821228	0.375586319077056	3.73258840113573	0.000189522150065104	0.00482808920874513
POLR3B	ENSG00000013503.10	650.946382822486	-1.1424511990391	0.396999538174507	-2.87771417642535	0.0040056789243323	0.0473558095488055
ANGEL1	ENSG00000013523.11	1125.19401715739	0.694184727616633	0.457352604186594	1.51783267715562	0.129056585102734	0.416860031793035
RNF14	ENSG00000013561.18	1886.75543263783	0.647755925050268	0.404798109840816	1.60019503377867	0.109555323530407	0.382016874505526
DNASE1L1	ENSG00000013563.14	1409.97204671561	1.10240391675234	0.402512953477017	2.73880357695193	0.006166320197745	0.0642170642052714
DDX11	ENSG00000013573.17	5186.44863820477	-0.973362996076565	0.394903871756094	-2.46480995931523	0.0137085937896263	0.110695184128214
HEBP1	ENSG00000013583.10	2249.28625456087	1.05359734815433	0.517129085444569	2.03739719503219	0.0416102547352586	0.217250743658106
GPRC5A	ENSG00000013588.9	5635.5546255392	0.457749691289079	0.70070955469602	0.653265947668801	0.513584841344157	0.785989774848424
MAMLD1	ENSG00000013619.15	711.066691984394	0.987947421420609	0.877029975496771	1.12646938989857	0.259966890055162	0.586517144346563
TACC3	ENSG00000013810.21	3888.36833809351	-4.03029259047269	0.515192380348892	-7.82288858337412	5.16247940418161e-15	8.22026199934368e-13
UFL1	ENSG00000014123.10	660.13689709448	1.13136088381835	0.501802994185766	2.25459173605393	0.0241589666473308	0.154674756120707
POLA2	ENSG00000014138.10	1881.10768485111	-2.82286754948178	0.39694689833913	-7.11144881416878	1.14831049509777e-12	1.49604049200255e-10
ZC3H3	ENSG00000014164.7	1492.00047766161	-0.272981369409214	0.395133120334933	-0.690859245557098	0.489653999555415	0.769835866151269
CAPN1	ENSG00000014216.16	7734.64002708888	-0.450836470749974	0.389416631004834	-1.15772269301045	0.246977220136269	0.57334630438714
MDH1	ENSG00000014641.21	5285.42001267964	-0.359987647732862	0.444666486470813	-0.809567751754756	0.418188648633653	0.721220942058816
SLC30A9	ENSG00000014824.14	2063.86942137247	0.144243136266638	0.472935625052542	0.304995286093351	0.760369742541054	0.912880147635347
MTMR11	ENSG00000014914.21	746.437201341158	0.881114773271417	0.443324066424708	1.98751847689519	0.0468649704241575	0.231899772080996
COX15	ENSG00000014919.13	1951.13269144178	-0.284269235817143	0.387578879111209	-0.733448727828063	0.46328478862423	0.752891110654964
CCDC88C	ENSG00000015133.20	449.369598272531	-1.2635996805008	0.4948398547761	-2.55355276723322	0.0106630120310375	0.0934493857997741
YAF2	ENSG00000015153.15	338.608919635833	-0.363478186312465	0.427134047123571	-0.850969827294778	0.394786113852011	0.704747028803788
ZMYND11	ENSG00000015171.21	2541.86229158672	0.401430278566362	0.569662340978238	0.70468108858489	0.481008722827811	0.764169068182524
WAS	ENSG00000015285.12	27.8697758070012	0.296034894448094	0.90651796488537	0.326562634073697	0.743998708988049	0.905486077672476
DPEP1	ENSG00000015413.10	17.774906201897	-0.375150191786393	1.37603725726456	-0.272630838885974	0.785137003632712	0.922693185736502
BID	ENSG00000015475.19	1576.36291208962	-1.38489639304112	0.433608248295669	-3.19388848917097	0.00140370327069212	0.0227072399088962
MATR3	ENSG00000015479.20	11466.6719926665	0.133482411762107	0.527312821633412	0.253137049367829	0.800162309727323	0.928216136437212
NPC1L1	ENSG00000015520.15	52.1052362091356	3.03197353235723	1.18259711123493	2.56382626302129	0.0103525350831969	0.0915884480384363
XYLT2	ENSG00000015532.10	1821.9542981879	-0.251274652578187	0.372674761728764	-0.674246496898726	0.500154613080212	0.776678787882958
RGPD5	ENSG00000015568.13	117.361554849916	-0.350929771989842	0.619900672366448	-0.56610645484571	0.5713214156129	0.818721130714112
NUDCD3	ENSG00000015676.18	4249.12982384653	0.0502018656952638	0.418982753088784	0.119818453922436	0.904626963142285	0.969129062280245
CHDH	ENSG00000016391.11	189.245437314965	-0.446674809609382	0.938977048225331	-0.475703650535014	0.634285519830152	0.85243725490858
GLT8D1	ENSG00000016864.19	1404.53572466889	0.00384393250799625	0.371871465881832	0.0103367234667521	0.991752634805727	0.996875823797042
ATP2C1	ENSG00000017260.20	2804.7907669447	0.138662581578393	0.37103675653864	0.373716563480019	0.708615200940683	0.890131857782216
RALBP1	ENSG00000017797.13	2766.73621013592	-0.212593473035712	0.38188303293387	-0.556697875269379	0.577733868861898	0.821609513725067
RUFY3	ENSG00000018189.13	1080.54051152747	0.228318259721652	0.388225655295351	0.588107088255037	0.556460415670436	0.810483923246445
CNTN1	ENSG00000018236.15	765.919152354571	-0.930586314181994	0.832516470418866	-1.11779928355506	0.263652727585288	0.590531745019212
SLC11A1	ENSG00000018280.17	36.068163008352	-0.367697876564842	1.0142145176826	-0.362544481620122	0.716945189527013	0.894534418419876
WWTR1	ENSG00000018408.15	3068.44931716322	-0.116086230172599	0.563958232432932	-0.20584189306325	0.836914415923108	0.944271005050821
AGPS	ENSG00000018510.18	3322.5503889521	-0.324653893434651	0.511308851005482	-0.634946750474245	0.525463144931709	0.793304094529077
STEEP1	ENSG00000018610.15	1067.38969005972	-0.0210984425254874	0.39075243664264	-0.0539943978514019	0.956939627599451	0.984790969143855
ATP1A2	ENSG00000018625.15	476.078465769448	-1.18712293271888	0.933624627863611	-1.27152058470795	0.20354350906917	0.524725975836751
TTC27	ENSG00000018699.13	964.283115453633	-0.505633204302021	0.378117763062684	-1.33723737336878	0.181145166139904	0.496143356586922
ZNF582	ENSG00000018869.18	57.125751637443	0.79389249108486	0.814716870618225	0.974439734484001	0.329838248543475	0.650362628819293
VSIG2	ENSG00000019102.12	16.4443768343806	-1.15167653391311	1.26710242701938	-0.908905633321382	0.363399939958076	0.679713653198863
PHLDB1	ENSG00000019144.20	3451.4330192417	0.65363375001707	0.419614069102466	1.55770217956505	0.119303863602726	0.400590866085036
CYP24A1	ENSG00000019186.10	9493.29025569556	0.903551734838646	0.777942794456482	1.16146295238832	0.245453680931577	0.572162361793685
PRDM11	ENSG00000019485.14	757.469032334927	0.313639368930162	0.411920459668017	0.761407600833755	0.44641364894486	0.740368891022982
SYT13	ENSG00000019505.8	39.7611126432496	1.40287925591334	0.791698424317216	1.77198692434336	0.0763967277732727	0.310904251474795
SNAI2	ENSG00000019549.13	773.860234756412	1.4066622444752	0.707177833761626	1.98912094994956	0.0466878544576803	0.231259155583692
CD74	ENSG00000019582.17	202.902596846787	-1.43749702477938	0.704753464984296	-2.03971615068457	0.0413786053602903	0.216448797427636
ZRANB1	ENSG00000019995.6	1419.4898082891	0.347710437502596	0.389978107526521	0.89161527478552	0.372599180031373	0.688208248910412
NCDN	ENSG00000020129.16	1934.92277585402	-0.579932930607565	0.39829801177476	-1.45602768144251	0.145384967489983	0.445988146162381
ADGRA2	ENSG00000020181.18	463.818958350975	0.324373162430879	0.504213119700671	0.64332551010066	0.520012906764135	0.790732457003399
ZFP64	ENSG00000020256.20	972.060190758775	-0.646437601298417	0.402217800103728	-1.60718297681432	0.10801423520279	0.378677213248518
